MccMnc,Mcc,Mnc,CountryCode,IsoCode2,Network,CountryName,ISO
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22298","222","98","380","IT","BLU S.p.A.","Italy","380"
"22288","222","88","380","IT","Wind Tre","Italy","380"
"22288","222","88","380","IT","Wind Tre","Italy","380"
"22288","222","88","380","IT","Wind Tre","Italy","380"
"22288","222","88","380","IT","Wind Tre","Italy","380"
"22277","222","77","380","IT","","Italy","380"
"22277","222","77","380","IT","","Italy","380"
"22277","222","77","380","IT","","Italy","380"
"22277","222","77","380","IT","","Italy","380"
"22258","222","58","39","IT","R&D Communication Srl / RdCom","Italy","380"
"22258","222","58","39","IT","R&D Communication Srl / RdCom","Italy","380"
"22258","222","58","39","IT","R&D Communication Srl / RdCom","Italy","380"
"22258","222","58","39","IT","R&D Communication Srl / RdCom","Italy","380"
"22256","222","56","380","IT","Mass Response GMBH","Italy","380"
"22256","222","56","380","IT","Mass Response GMBH","Italy","380"
"22256","222","56","380","IT","Mass Response GMBH","Italy","380"
"22256","222","56","380","IT","Mass Response GMBH","Italy","380"
"22254","222","54","380","IT","","Italy","380"
"22254","222","54","380","IT","","Italy","380"
"22254","222","54","380","IT","","Italy","380"
"22254","222","54","380","IT","","Italy","380"
"22253","222","53","380","IT","COOP Voce","Italy","380"
"22253","222","53","380","IT","COOP Voce","Italy","380"
"22253","222","53","380","IT","COOP Voce","Italy","380"
"22253","222","53","380","IT","COOP Voce","Italy","380"
"22251","222","51","39","IT","Vei Srl","Italy","380"
"22251","222","51","39","IT","Vei Srl","Italy","380"
"22251","222","51","39","IT","Vei Srl","Italy","380"
"22251","222","51","39","IT","Vei Srl","Italy","380"
"22250","222","50","380","IT","Iliad Italia","Italy","380"
"22250","222","50","380","IT","Iliad Italia","Italy","380"
"22250","222","50","380","IT","Iliad Italia","Italy","380"
"22250","222","50","380","IT","Iliad Italia","Italy","380"
"22249","222","49","380","IT","Welcome Italia S.p.A.","Italy","380"
"22249","222","49","380","IT","Welcome Italia S.p.A.","Italy","380"
"22249","222","49","380","IT","Welcome Italia S.p.A.","Italy","380"
"22249","222","49","380","IT","Welcome Italia S.p.A.","Italy","380"
"22248","222","48","380","IT","Telecom Italia S.p.A.","Italy","380"
"22248","222","48","380","IT","Telecom Italia S.p.A.","Italy","380"
"22248","222","48","380","IT","Telecom Italia S.p.A.","Italy","380"
"22248","222","48","380","IT","Telecom Italia S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22247","222","47","380","IT","Tiscali S.p.A.","Italy","380"
"22244","222","44","39","IT","WIND (Blu) -","Italy","380"
"22244","222","44","39","IT","WIND (Blu) -","Italy","380"
"22244","222","44","39","IT","WIND (Blu) -","Italy","380"
"22244","222","44","39","IT","WIND (Blu) -","Italy","380"
"22243","222","43","380","IT","Telecom Italia S.p.A.","Italy","380"
"22243","222","43","380","IT","Telecom Italia S.p.A.","Italy","380"
"22243","222","43","380","IT","Telecom Italia S.p.A.","Italy","380"
"22243","222","43","380","IT","Telecom Italia S.p.A.","Italy","380"
"22242","222","42","39","IT","Enel SpA","Italy","380"
"22242","222","42","39","IT","Enel SpA","Italy","380"
"22242","222","42","39","IT","Enel SpA","Italy","380"
"22242","222","42","39","IT","Enel SpA","Italy","380"
"22240","222","40","39","IT","Agile Telecom SpA","Italy","380"
"22240","222","40","39","IT","Agile Telecom SpA","Italy","380"
"22240","222","40","39","IT","Agile Telecom SpA","Italy","380"
"22240","222","40","39","IT","Agile Telecom SpA","Italy","380"
"22239","222","39","380","IT","SMS Italia S.r.l.","Italy","380"
"22239","222","39","380","IT","SMS Italia S.r.l.","Italy","380"
"22239","222","39","380","IT","SMS Italia S.r.l.","Italy","380"
"22239","222","39","380","IT","SMS Italia S.r.l.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22238","222","38","380","IT","Linkem S.p.A.","Italy","380"
"22237","222","37","380","IT","Wind Tre","Italy","380"
"22237","222","37","380","IT","Wind Tre","Italy","380"
"22237","222","37","380","IT","Wind Tre","Italy","380"
"22237","222","37","380","IT","Wind Tre","Italy","380"
"22236","222","36","380","IT","Digi Italy S.r.l.","Italy","380"
"22236","222","36","380","IT","Digi Italy S.r.l.","Italy","380"
"22236","222","36","380","IT","Digi Italy S.r.l.","Italy","380"
"22236","222","36","380","IT","Digi Italy S.r.l.","Italy","380"
"22235","222","35","380","IT","Lycamobile","Italy","380"
"22235","222","35","380","IT","Lycamobile","Italy","380"
"22235","222","35","380","IT","Lycamobile","Italy","380"
"22235","222","35","380","IT","Lycamobile","Italy","380"
"22234","222","34","380","IT","BT Italia","Italy","380"
"22234","222","34","380","IT","BT Italia","Italy","380"
"22234","222","34","380","IT","BT Italia","Italy","380"
"22234","222","34","380","IT","BT Italia","Italy","380"
"22233","222","33","380","IT","Poste Mobile S.p.A.","Italy","380"
"22233","222","33","380","IT","Poste Mobile S.p.A.","Italy","380"
"22233","222","33","380","IT","Poste Mobile S.p.A.","Italy","380"
"22233","222","33","380","IT","Poste Mobile S.p.A.","Italy","380"
"22230","222","30","380","IT","Rete Ferroviaria Italiana","Italy","380"
"22230","222","30","380","IT","Rete Ferroviaria Italiana","Italy","380"
"22230","222","30","380","IT","Rete Ferroviaria Italiana","Italy","380"
"22230","222","30","380","IT","Rete Ferroviaria Italiana","Italy","380"
"22210","222","10","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22210","222","10","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22210","222","10","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22210","222","10","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22208","222","8","380","IT","Fastweb S.p.A.","Italy","380"
"22208","222","8","380","IT","Fastweb S.p.A.","Italy","380"
"22208","222","8","380","IT","Fastweb S.p.A.","Italy","380"
"22208","222","8","380","IT","Fastweb S.p.A.","Italy","380"
"22207","222","7","380","IT","Noverca","Italy","380"
"22207","222","7","380","IT","Noverca","Italy","380"
"22207","222","7","380","IT","Noverca","Italy","380"
"22207","222","7","380","IT","Noverca","Italy","380"
"22206","222","6","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22206","222","6","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22206","222","6","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22206","222","6","380","IT","Vodafone Italia S.p.A.","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22205","222","5","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22204","222","4","380","IT","","Italy","380"
"22202","222","2","380","IT","","Italy","380"
"22202","222","2","380","IT","","Italy","380"
"22202","222","2","380","IT","","Italy","380"
"22202","222","2","380","IT","","Italy","380"
"22201","222","1","380","IT","Telecom Italia S.p.A","Italy","380"
"22201","222","1","380","IT","Telecom Italia S.p.A","Italy","380"
"22201","222","1","380","IT","Telecom Italia S.p.A","Italy","380"
"22201","222","1","380","IT","Telecom Italia S.p.A","Italy","380"
"22200","222","0","39","IT","Premium Numbers","Italy","380"
"22200","222","0","39","IT","Premium Numbers","Italy","380"
"22200","222","0","39","IT","Premium Numbers","Italy","380"
"22200","222","0","39","IT","Premium Numbers","Italy","380"
"221299","221","299","383","XK","MTS","Kosovo","0"
"221299","221","299","383","XK","MTS","Kosovo","0"
"221299","221","299","383","XK","MTS","Kosovo","0"
"22107","221","7","0","XK","Dukagjini Telecommunications LLC","Kosovo","0"
"22107","221","7","0","XK","Dukagjini Telecommunications LLC","Kosovo","0"
"22107","221","7","0","XK","Dukagjini Telecommunications LLC","Kosovo","0"
"22106","221","6","0","XK","Dardaphone.Net LLC","Kosovo","0"
"22106","221","6","0","XK","Dardaphone.Net LLC","Kosovo","0"
"22106","221","6","0","XK","Dardaphone.Net LLC","Kosovo","0"
"22103","221","3","383","XK","MTS DOO","Kosovo","0"
"22103","221","3","383","XK","MTS DOO","Kosovo","0"
"22103","221","3","383","XK","MTS DOO","Kosovo","0"
"22102","221","2","0","XK","IPKO","Kosovo","0"
"22102","221","2","0","XK","IPKO","Kosovo","0"
"22102","221","2","0","XK","IPKO","Kosovo","0"
"22101","221","1","0","XK","Telecom of Kosovo J.S.C.","Kosovo","0"
"22101","221","1","0","XK","Telecom of Kosovo J.S.C.","Kosovo","0"
"22101","221","1","0","XK","Telecom of Kosovo J.S.C.","Kosovo","0"
"220299","220","299","381","RS","Failed Calls","Serbia","688"
"220299","220","299","381","RS","Failed Calls","Serbia","688"
"220299","220","299","381","RS","Failed Calls","Serbia","688"
"220299","220","299","381","RS","Failed Calls","Serbia","688"
"22020","220","20","381","RS","VIP","Serbia","688"
"22020","220","20","381","RS","VIP","Serbia","688"
"22020","220","20","381","RS","VIP","Serbia","688"
"22020","220","20","381","RS","VIP","Serbia","688"
"22011","220","11","688","RS","GLOBALTEL d.o.o.","Serbia","688"
"22011","220","11","688","RS","GLOBALTEL d.o.o.","Serbia","688"
"22011","220","11","688","RS","GLOBALTEL d.o.o.","Serbia","688"
"22011","220","11","688","RS","GLOBALTEL d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22009","220","9","688","RS","MUNDIO MOBILE d.o.o.","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22007","220","7","688","RS","Orion Telekom","Serbia","688"
"22005","220","5","688","RS","VIP Mobile","Serbia","688"
"22005","220","5","688","RS","VIP Mobile","Serbia","688"
"22005","220","5","688","RS","VIP Mobile","Serbia","688"
"22005","220","5","688","RS","VIP Mobile","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22004","220","4","688","RS","T-Mobile Montenegro LLC","Serbia","688"
"22003","220","3","688","RS","Telekom Srbija","Serbia","688"
"22003","220","3","688","RS","Telekom Srbija","Serbia","688"
"22003","220","3","688","RS","Telekom Srbija","Serbia","688"
"22003","220","3","688","RS","Telekom Srbija","Serbia","688"
"22002","220","2","688","RS","Telenor Montenegro","Serbia","688"
"22002","220","2","688","RS","Telenor Montenegro","Serbia","688"
"22002","220","2","688","RS","Telenor Montenegro","Serbia","688"
"22002","220","2","688","RS","Telenor Montenegro","Serbia","688"
"22001","220","1","688","RS","Telenor Serbia","Serbia","688"
"22001","220","1","688","RS","Telenor Serbia","Serbia","688"
"22001","220","1","688","RS","Telenor Serbia","Serbia","688"
"22001","220","1","688","RS","Telenor Serbia","Serbia","688"
"219999","219","999","385","HR","Fix Line","Croatia","191"
"219999","219","999","385","HR","Fix Line","Croatia","191"
"219999","219","999","385","HR","Fix Line","Croatia","191"
"219999","219","999","385","HR","Fix Line","Croatia","191"
"21912","219","12","191","HR","TELE FOCUS d.o.o.","Croatia","191"
"21912","219","12","191","HR","TELE FOCUS d.o.o.","Croatia","191"
"21912","219","12","191","HR","TELE FOCUS d.o.o.","Croatia","191"
"21912","219","12","191","HR","TELE FOCUS d.o.o.","Croatia","191"
"21910","219","10","191","HR","A1 Hrvatska","Croatia","191"
"21910","219","10","191","HR","A1 Hrvatska","Croatia","191"
"21910","219","10","191","HR","A1 Hrvatska","Croatia","191"
"21910","219","10","191","HR","A1 Hrvatska","Croatia","191"
"21902","219","2","191","HR","Tele2","Croatia","191"
"21902","219","2","191","HR","Tele2","Croatia","191"
"21902","219","2","191","HR","Tele2","Croatia","191"
"21902","219","2","191","HR","Tele2","Croatia","191"
"21901","219","1","191","HR","T-Hrvatski Telekom","Croatia","191"
"21901","219","1","191","HR","T-Hrvatski Telekom","Croatia","191"
"21901","219","1","191","HR","T-Hrvatski Telekom","Croatia","191"
"21901","219","1","191","HR","T-Hrvatski Telekom","Croatia","191"
"21890","218","90","70","BA","BH Telecom","Bosnia and Herzegovina","70"
"21890","218","90","70","BA","BH Telecom","Bosnia and Herzegovina","70"
"21805","218","5","70","BA","RS Telecommunications JSC Banja Luka","Bosnia and Herzegovina","70"
"21805","218","5","70","BA","RS Telecommunications JSC Banja Luka","Bosnia and Herzegovina","70"
"21803","218","3","70","BA","Public Enterprise Croatian Telecom Ltd.","Bosnia and Herzegovina","70"
"21803","218","3","70","BA","Public Enterprise Croatian Telecom Ltd.","Bosnia and Herzegovina","70"
"216999","216","999","36","HU","Fix line","Hungary","348"
"216999","216","999","36","HU","Fix line","Hungary","348"
"216999","216","999","36","HU","Fix line","Hungary","348"
"216299","216","299","36","HU","Antenna","Hungary","348"
"216299","216","299","36","HU","Antenna","Hungary","348"
"216299","216","299","36","HU","Antenna","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21699","216","99","348","HU","Magyar Államvasutak","Hungary","348"
"21671","216","71","348","HU","UPC Hungary Ltd.","Hungary","348"
"21671","216","71","348","HU","UPC Hungary Ltd.","Hungary","348"
"21671","216","71","348","HU","UPC Hungary Ltd.","Hungary","348"
"21670","216","70","348","HU","Vodafone Magyarország Zrt.","Hungary","348"
"21670","216","70","348","HU","Vodafone Magyarország Zrt.","Hungary","348"
"21670","216","70","348","HU","Vodafone Magyarország Zrt.","Hungary","348"
"21630","216","30","348","HU","Magyar Telekom Plc","Hungary","348"
"21630","216","30","348","HU","Magyar Telekom Plc","Hungary","348"
"21630","216","30","348","HU","Magyar Telekom Plc","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21604","216","4","348","HU","Invitech ICT Services Ltd.","Hungary","348"
"21603","216","3","348","HU","DIGI Telecommunication Ltd.","Hungary","348"
"21603","216","3","348","HU","DIGI Telecommunication Ltd.","Hungary","348"
"21603","216","3","348","HU","DIGI Telecommunication Ltd.","Hungary","348"
"21602","216","2","348","HU","MVM Net Ltd.","Hungary","348"
"21602","216","2","348","HU","MVM Net Ltd.","Hungary","348"
"21602","216","2","348","HU","MVM Net Ltd.","Hungary","348"
"21601","216","1","348","HU","Telenor Magyarország Zrt.","Hungary","348"
"21601","216","1","348","HU","Telenor Magyarország Zrt.","Hungary","348"
"21601","216","1","348","HU","Telenor Magyarország Zrt.","Hungary","348"
"214999","214","999","34","ES","Fix Line","Spain","724"
"214999","214","999","34","ES","Fix Line","Spain","724"
"214999","214","999","34","ES","Fix Line","Spain","724"
"214999","214","999","34","ES","Fix Line","Spain","724"
"214299","214","299","34","ES","ACN","Spain","724"
"214299","214","299","34","ES","ACN","Spain","724"
"214299","214","299","34","ES","ACN","Spain","724"
"214299","214","299","34","ES","ACN","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21451","214","51","724","ES","Administrador de Infraestructuras Ferroviarias","Spain","724"
"21438","214","38","724","ES","Telefónica Móviles España, S.A.U.","Spain","724"
"21438","214","38","724","ES","Telefónica Móviles España, S.A.U.","Spain","724"
"21438","214","38","724","ES","Telefónica Móviles España, S.A.U.","Spain","724"
"21438","214","38","724","ES","Telefónica Móviles España, S.A.U.","Spain","724"
"21437","214","37","724","ES","Vodafone Spain","Spain","724"
"21437","214","37","724","ES","Vodafone Spain","Spain","724"
"21437","214","37","724","ES","Vodafone Spain","Spain","724"
"21437","214","37","724","ES","Vodafone Spain","Spain","724"
"21436","214","36","724","ES","ALAI OPERADOR DE TELECOMUNICACIONES, S.L","Spain","724"
"21436","214","36","724","ES","ALAI OPERADOR DE TELECOMUNICACIONES, S.L","Spain","724"
"21436","214","36","724","ES","ALAI OPERADOR DE TELECOMUNICACIONES, S.L","Spain","724"
"21436","214","36","724","ES","ALAI OPERADOR DE TELECOMUNICACIONES, S.L","Spain","724"
"21435","214","35","724","ES","INGENIUM OUTSOURCING SERVICES, S.L.","Spain","724"
"21435","214","35","724","ES","INGENIUM OUTSOURCING SERVICES, S.L.","Spain","724"
"21435","214","35","724","ES","INGENIUM OUTSOURCING SERVICES, S.L.","Spain","724"
"21435","214","35","724","ES","INGENIUM OUTSOURCING SERVICES, S.L.","Spain","724"
"21434","214","34","724","ES","Aire Networks del Mediterráneo, S.L.U.","Spain","724"
"21434","214","34","724","ES","Aire Networks del Mediterráneo, S.L.U.","Spain","724"
"21434","214","34","724","ES","Aire Networks del Mediterráneo, S.L.U.","Spain","724"
"21434","214","34","724","ES","Aire Networks del Mediterráneo, S.L.U.","Spain","724"
"21433","214","33","724","ES","Xfera Móviles, S.A.U.","Spain","724"
"21433","214","33","724","ES","Xfera Móviles, S.A.U.","Spain","724"
"21433","214","33","724","ES","Xfera Móviles, S.A.U.","Spain","724"
"21433","214","33","724","ES","Xfera Móviles, S.A.U.","Spain","724"
"21432","214","32","724","ES","Telefónica Móviles España","Spain","724"
"21432","214","32","724","ES","Telefónica Móviles España","Spain","724"
"21432","214","32","724","ES","Telefónica Móviles España","Spain","724"
"21432","214","32","724","ES","Telefónica Móviles España","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21431","214","31","724","ES","Red Digital De Telecomunicaciones de las Islas Baleares, S.L.","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21430","214","30","724","ES","Compatel Limited","Spain","724"
"21429","214","29","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21429","214","29","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21429","214","29","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21429","214","29","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21428","214","28","724","ES","Consorcio de Telecomunicaciones Avanzadas, S.A.","Spain","724"
"21427","214","27","724","ES","SCN Truphone, S.L.","Spain","724"
"21427","214","27","724","ES","SCN Truphone, S.L.","Spain","724"
"21427","214","27","724","ES","SCN Truphone, S.L.","Spain","724"
"21427","214","27","724","ES","SCN Truphone, S.L.","Spain","724"
"21426","214","26","724","ES","Lleida Networks Serveis Telemátics, SL","Spain","724"
"21426","214","26","724","ES","Lleida Networks Serveis Telemátics, SL","Spain","724"
"21426","214","26","724","ES","Lleida Networks Serveis Telemátics, SL","Spain","724"
"21426","214","26","724","ES","Lleida Networks Serveis Telemátics, SL","Spain","724"
"21425","214","25","724","ES","LycaMobile S.L.","Spain","724"
"21425","214","25","724","ES","LycaMobile S.L.","Spain","724"
"21425","214","25","724","ES","LycaMobile S.L.","Spain","724"
"21425","214","25","724","ES","LycaMobile S.L.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21424","214","24","724","ES","VODAFONE ESPAÑA, S.A.U.","Spain","724"
"21423","214","23","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21423","214","23","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21423","214","23","724","ES","Xfera Moviles S.A.U.","Spain","724"
"21423","214","23","724","ES","Xfera Moviles S.A.U.","Spain","724"
